dent,dirt,filename,scratch
0,0,carscratchimage01_jpg.rf.2c7db410103e6486b16cd19740083001.jpg,1
0,0,images-2025-01-29T222650_306_jpeg.rf.cf4ea8e527e6c01b05c888cfcd800cd0.jpg,1
0,0,images-2025-01-31T150752_223_jpeg.rf.87b9c209e52845664aab4e00e90abc4a.jpg,1
1,0,images-2025-01-31T150751_883_jpeg.rf.2dd2dd14f53cf0d82dca6b56adef16cf.jpg,1
0,0,blue-car-dent-in-a-door-in-the-street-after-a-broken-accident-scratched-car-body-dented-2RCKR67_jpg.rf.49849e63815a168fa2ff232b0f0ef5c0.jpg,1
0,0,c6yz2tswpicc1_jpeg.rf.7d59912f1edcf9a1e4482f1a2f3de70f.jpg,1
0,0,images-48-_jpeg.rf.bc10cf846d4cc083b37eca5a70dd8523.jpg,1
1,0,car-with-fender-dent_jpg.rf.d93b993e43b14470b0db662f0406ecb8.jpg,0
0,0,download-12-_jpeg.rf.ecba7635e6fcc04285a8b5770c05bed5.jpg,1
1,0,images-81-_jpeg.rf.d8b119be646003505b94848ac5134753.jpg,1
1,0,images-2025-01-31T150751_107_jpeg.rf.dd097377072f1f0c2a279ad7fca3a4e4.jpg,0
1,0,ONfNVGPYSExxg_scVt43l6MfLvrRFA1tD5YF_WgrPWeaWUfCD4Z6mqh6MgwN9I8SjJAXTBv0xcDMqo9Kc6fMQWmARJ6eQTS1sE6V35IV7usY1apjbh42RZ5qi1r87f3B7-1080x675_jpg.rf.e0f2a9790a689553b3244d181ccede76.jpg,1
1,0,stock-photo-car-dent-after-traffic-accident-or-crash-deformity-lesion-on-the-rear-door-of-grey-vehicle-with-2300439731_jpg.rf.d74e73913c39470fc893904a861d01d0.jpg,0
0,1,images-63-_jpeg.rf.dd721be7e5d0f432c90dc944ca085a49.jpg,0
1,0,253464_jpg.rf.9694567b65aaf3620761288e73025615.jpg,1
1,0,download-17-_jpeg.rf.3366166489780120181a74056e5dc525.jpg,0
0,0,deep-car-scratch1_jpg.rf.2cde6a03c3539b1b85c8766e7d48f077.jpg,1
0,0,blue-car-dent-in-a-door-in-the-street-after-a-broken-accident-scratched-car-body-dented-2RCKR67_jpg.rf.2d92d5b3a62cd1287c2f6e566c6d17d4.jpg,1
0,0,images-2025-01-29T222650_416_jpeg.rf.aa3ddf3a9069213a5947ddae7a039714.jpg,1
0,0,car-does-car-insurance-cover-scratches-and-dents-featured_jpg.rf.9948c449239e72c3973115c5111569f4.jpg,1
1,0,images-2025-01-31T150751_168_jpeg.rf.b080df61f2943fe61bb21f89e68d09e5.jpg,0
0,0,360_F_318112625_kkVN3aTmO5KlzQumCyV7Zzcoe4JaW8T7_jpg.rf.51929ed37cfc872e042bd4c45294f90e.jpg,1
0,0,close-up-on-scratched-door-paint-on-a-car-EB0ATM_jpg.rf.aff1c7a70b3a0c71a802587a5778ba3d.jpg,1
1,0,download-17-_jpeg.rf.748ba1c2c10a0140f7836cb8608e1ac8.jpg,0
1,0,images-2025-01-31T150751_932_jpeg.rf.7ab9f3c05945c71670063ced69098e3c.jpg,0
1,0,7074967eb280-scratch-removers-vs-compound-use-ba6f8a_jpg.rf.c2884d7919761ffce6154de4400579ca.jpg,0
1,0,253464_jpg.rf.4f6e6cc404db9f9de4403322b5d52af1.jpg,1
0,0,black-bumper-car-scratched-with-deep-damage-to-the-paint-photo_jpg.rf.f4dfb82dace27561c8b68cb3152cb363.jpg,1
1,0,images-2025-01-31T150751_471_jpeg.rf.5b96ea6164c7bc783a9b5283c81d9f63.jpg,0
1,0,images-2025-01-31T150751_408_jpeg.rf.bb8d28ec644c02b917169d9ead5111ef.jpg,0
1,0,dent-repair-3_jpg.rf.ee8999ae79fbaf34b5b7858abbfe5689.jpg,1
1,0,images-81-_jpeg.rf.3c63c2702644ec0087d1b62ee6354513.jpg,1
1,0,images-2025-01-31T150750_303_jpeg.rf.237e82bac291c14122bad656bb77f0c4.jpg,0
0,0,images-2025-01-31T150752_223_jpeg.rf.5a673e11bc8f1880193e25796a688f55.jpg,1
0,0,images-70-_jpeg.rf.4861993a9f7b4623020f17f571a41be5.jpg,1
0,0,carscratch_jpg.rf.ece55b2cbdf8adbf2e922a9171f40491.jpg,1
0,0,images-2025-01-31T150750_657_jpeg.rf.d53a48940af5ffea6d9b5a287e47bf2e.jpg,1
0,0,black-bumper-car-scratched-with-deep-damage-to-the-paint-photo_jpg.rf.e5ea7b28c9e00596afc7802de7bccbfc.jpg,1
1,0,scratches-on-gray-grey-or-bronze-car-after-accident-damaged-on-right-front-bumper-near-wheel-insurance-and-injury-of-vehicle-concept-free-photo_jpg.rf.e63de480f2edcfaa63e8cc0024bd0b5f.jpg,1
0,0,car-scratched-bumper-paint-dented-260nw-2447180107_jpg.rf.3f4dc955db8e565b726d0579cdbd2ec3.jpg,1
1,0,images-2025-01-31T150750_389_jpeg.rf.b23782aab62dff1752bce45e4eeec6db.jpg,0
0,0,download-9-_jpeg.rf.469196fdacc1c7534c6974cd127f0d30.jpg,1
1,0,images-2025-01-31T150751_597_jpeg.rf.2828f6eb641f151dc9d31296edeb8e48.jpg,1
1,0,images-2025-01-31T150751_338_jpeg.rf.34f3560bda786bff7f0001ba876c2178.jpg,0
0,0,images-2025-01-29T222649_919_jpeg.rf.5c7c0483ebcb18e02427a73dfa8e5fb0.jpg,1
0,0,images-100-_jpeg.rf.1f0b84824c1726e64491bba9143e1311.jpg,1
1,0,images-2025-01-31T150751_883_jpeg.rf.53b65ab3c2bce5e4d54dd0ca4715fbc4.jpg,1
1,0,images-2025-01-31T150752_239_jpeg.rf.b878effb9b750a178b16bf0aa729e817.jpg,0
0,0,Car-Scratches_2-scaled-e1630974700194_jpg.rf.c46bf300647a5f65746cec04c595fba0.jpg,1
0,0,images-90-_jpeg.rf.94e2f1dc2e608e897fe9a9c632c13436.jpg,1
0,0,360_F_581432478_meClq6LpqMT4sGMhi58J1t4Rc3xSk593_jpg.rf.971c8fb2122515b5e90f2c09f29d154e.jpg,1
1,0,images-2025-01-31T150751_774_jpeg.rf.70b6102eca410fcdea16c3aa4f39b7bc.jpg,0
0,0,7p4p1hie7oa01_jpg.rf.c863839100dde091a497460304552b20.jpg,1
1,0,images-2025-01-31T150750_918_jpeg.rf.cf7f8a960072f11f1fbceb0affe21a6e.jpg,0
1,0,images-74-_jpeg.rf.7cb784dc519df7f01912db396c8ffd51.jpg,0
1,0,images-23-_jpeg.rf.8f0a910a3de2aa918cc15856fcc3c89c.jpg,0
1,0,images-2025-01-31T150751_597_jpeg.rf.06ef4367ee5957b1eec936c6a0488ea3.jpg,1
0,0,images-2025-01-31T150750_657_jpeg.rf.568b4cd0346708a488ca12bfb9c34374.jpg,1
1,0,Removing-dents-from-metal_jpeg.rf.f57ddf1b1cdeaa047d6d015a3ee61f2e.jpg,0
0,0,broken-scratched-rear-fender-car-600nw-2458316165_jpg.rf.fc045a1eeec52b849e00f3debf007256.jpg,1
0,0,images-2025-01-29T222650_416_jpeg.rf.6df39bdc16ca45cdf32c64bc6c1b4152.jpg,1
0,0,blog_8-3_grande_jpg.rf.59a83b2e4085c043bac17f743b7092bc.jpg,1
1,0,scratches-on-gray-grey-or-bronze-car-after-accident-damaged-on-right-front-bumper-near-wheel-insurance-and-injury-of-vehicle-concept-free-photo_jpg.rf.7bc2950659202f5ff4c85ceb69322953.jpg,1
1,0,images-2025-01-31T150750_389_jpeg.rf.1dcb9ea164c7ac0357ef171a0be5154a.jpg,0
0,0,images-2025-01-29T155254_802_jpeg.rf.fda01db14e2c7255d2fc9076d83f7552.jpg,1
1,0,Removing-dents-from-metal_jpeg.rf.6a861ac70c703e7965c4fc9add23a194.jpg,0
1,0,images-2025-01-31T150750_888_jpeg.rf.e791a9a446b220225de818d27d6727e2.jpg,1
1,0,images-2025-01-31T150751_408_jpeg.rf.42259fdbce0a5c086badd71ec3cca416.jpg,0
1,0,car-dent_png.rf.8da1ce807eeefc974a11b3821a702825.jpg,0
0,0,scratched-car-paint-door-handle-260nw-219485290_jpg.rf.1e5316d03589da72859c1a43ffbd6878.jpg,1
0,0,deep-car-scratch1_jpg.rf.d50dc9ea86fb9ea1089d60c175f4bf35.jpg,1
0,0,images-70-_jpeg.rf.ee062aa86bee39aba568423dba332ff8.jpg,1
0,0,images-99-_jpeg.rf.bf1e18d43be42f2e27e90c00f7e7ec5c.jpg,1
1,0,door-red-car-damaged-in-a-deep-dent-accident-scratches-on-the-doors-car-repair-concept-2bk70wb_jpg.rf.6946134cd04868dc94bed10c7e176e00.jpg,0
1,0,rivernorthcollisionrepair-291850-common-car-dents-blogbanner1-640w_jpg.rf.854c1ddde1ccbfb86f6c863a4cad155c.jpg,0
1,0,images-2025-01-31T150750_303_jpeg.rf.6862fa2c74aa6bf7682f7779ac75ff2b.jpg,0
1,0,dent-repair-3_jpg.rf.14a801b206c73a39cfb64cb845dd2e3a.jpg,1
0,0,images-2025-01-31T150752_274_jpeg.rf.2cd63acf323dbc6dc493ef1687bc8cc0.jpg,1
1,0,car-scratch-red-silver-door-exterior-58848100_jpg.rf.2974613343ce80cfcee05e524d857c50.jpg,1
1,0,car-with-fender-dent_jpg.rf.2ef47d1c2f889ef5f40653b7059ab8a8.jpg,0
0,0,close-up-on-scratched-door-paint-on-a-car-EB0ATM_jpg.rf.6b6556604477adbc807bdb698d9301a5.jpg,1
0,0,largod6jx1zb1_jpg.rf.d1517d21d52e126bffd8c1b5d21d544b.jpg,1
1,0,images-2025-01-31T150751_168_jpeg.rf.1f2d1d5f5f4fc3b18d544026df988f92.jpg,0
0,0,stock-photo-bumper-car-scratched-with-deep-damage-to-the-paint-dent-car-scratch-crashed-car-in-accident-2130422615_jpg.rf.459fbc7398208381c7bddb6566154db1.jpg,1
0,0,scratched-car-paint-door-handle-260nw-219485290_jpg.rf.4bf1c9550e065e4b84e6dcdc740c5538.jpg,1
1,0,stock-photo-car-dent-after-traffic-accident-or-crash-deformity-lesion-on-the-rear-door-of-grey-vehicle-with-2300439731_jpg.rf.885b7d78329c984f356eadad1f1335e6.jpg,0
0,0,UNdXm_jpg.rf.9ff1893aaeb2b1b21101e718db8e84f0.jpg,1
0,1,images-2025-01-31T150751_724_jpeg.rf.4bd0b0d488948226f5d85d75f23b62a5.jpg,0
0,0,images-2025-01-29T222649_466_jpeg.rf.2efd1f32594670f4c67c3ab208cfde4c.jpg,1
1,0,images-2025-01-31T150749_738_jpeg.rf.4df186ac03cebfc07bf2eb9e178f8bae.jpg,0
1,0,download-10-_jpeg.rf.bbb953bf2430e9a01eb93537502ded3b.jpg,0
1,0,big-dent-on-car-F3XMC7_jpg.rf.a4d2c568641125f49a64342b877a1c69.jpg,1
1,0,images-2025-01-31T150752_113_jpeg.rf.98e7aa0b636284da39e6b5f8a18b958f.jpg,0
1,0,door-red-car-damaged-in-a-deep-dent-accident-scra-2021-09-24-20-25-34-utc-1-1080x675_jpg.rf.87760b4db872fae48058ab4ebd871d59.jpg,1
1,0,images-2025-01-31T150750_406_jpeg.rf.bd93e15c5e0a8ef6764542cd4655e2d7.jpg,0
0,0,Blog_Banners_scratch_-04_png.rf.a59e3b17f4abc3e995c7101f641ae4ff.jpg,1
1,0,images-2025-01-31T150752_185_jpeg.rf.d08b41e88a59d17e2f5e22c9c2fdb78d.jpg,0
0,1,images-63-_jpeg.rf.b1095efa29c43d25c23dea9d385ee869.jpg,0
1,0,images-2025-01-31T150751_016_jpeg.rf.1f9354710bc53a3894e20554358368e7.jpg,0
0,0,images-2025-01-29T155253_686_jpeg.rf.bfa007b80f13857c427b639672ce7a0f.jpg,1
0,0,5j29ob9sxfra1_jpg.rf.3e859f7acc7990ba8348aec021fc9f24.jpg,1
0,0,dent-scratch-car-door-accident-accident-car-repair-dent-scratch-car-door-244634869_jpg.rf.48e9b58cac87d649b25e7f20e4d77a1b.jpg,1
1,0,images-96-_jpeg.rf.ca180d0910508acea3ddc6fbc9abd90e.jpg,0
1,0,images-2025-01-31T150751_577_jpeg.rf.150cb216e87fc894b2b8a48ab135ebc4.jpg,0
0,0,Blog_Banners_scratch_-04_png.rf.5bf67feb9824e6a86371f32bf3bd0f77.jpg,1
0,0,images-2025-01-29T222649_466_jpeg.rf.62743400e3cb0edb24cd447638b86343.jpg,1
1,0,403499225_jpg.rf.bf3c777c49ca64efb790e5d5a46def4c.jpg,1
1,0,images-2025-01-31T150749_738_jpeg.rf.6bb0e78efd03adcfc722f59c790780c2.jpg,0
0,0,images-2025-01-31T150752_018_jpeg.rf.c235a7b555b34dbf8fb1aeb4a22653fc.jpg,1
1,0,car-dent-remover-puller-handle-lifter-car-dent-puller-3-500x500_jpg.rf.6e8484e306b15faa574320fb74510e09.jpg,0
1,0,car-scratch-repair-1024x356_jpg.rf.17cc2b973b1540ab403bba0d1eb82819.jpg,1
1,0,images-2025-01-29T222649_533_jpeg.rf.c6d91a7901656aef69aa0a6924fdbd6f.jpg,1
1,0,403499225_jpg.rf.d6bcb3e724ad8a405d2bb0328303273d.jpg,1
0,0,blog_8-3_grande_jpg.rf.c3aa26b55f4722095a9ea33545259654.jpg,1
1,0,images-2025-01-31T150751_155_jpeg.rf.13cbecfbdd0b806e6a125548efdeb777.jpg,0
1,0,images-2025-01-31T150751_789_jpeg.rf.78d6b3f8ec370ab4b7826347467671fa.jpg,1
1,0,car-scratch-red-silver-door-exterior-58848100_jpg.rf.adb049a8d325d7406b3870a5975ee953.jpg,1
1,0,Dynamic-Dent-Oct-1_jpg.rf.7ddf5f63e313bb8e9cfe1981b88865a5.jpg,1
1,0,images-2025-01-31T150751_674_jpeg.rf.fde17c969daf070b7c142c32f3fc1ff8.jpg,0
0,0,UNdXm_jpg.rf.eef6b15c00dde0d6c5836da7cc8ac31a.jpg,1
1,0,images-2025-01-31T150750_504_jpeg.rf.fc553094a3d4b27fc2f566dc758dccc3.jpg,0
1,0,images-2025-01-31T150752_728_jpeg.rf.e01f8725d39d9a7d3d1b35756dc4bff9.jpg,0
1,0,1000_F_243575534_sfNeMEBwJobpdMSkU2Pg4vAiOskH0Ddj_jpg.rf.e3ac306f24186be5f88483c0cacf5266.jpg,1
1,0,images-2025-01-31T150752_728_jpeg.rf.bff08e01091c90a5a0238e84baead159.jpg,0
1,0,images-2025-01-31T150752_113_jpeg.rf.0b8b0b21f5623dbd574363ce65baad88.jpg,0
0,0,images-2025-01-31T150750_617_jpeg.rf.0b9ad557ff57764c03a6887faab9184c.jpg,1
1,0,images-2025-01-29T222649_533_jpeg.rf.fdb488e43a681429a3719480966fb5a0.jpg,1
0,0,Best-Paint-Scratch-Remover-spray_jpg.rf.56d5d8c7da87fd6e59c7a8a0b825e1f3.jpg,1
0,0,images-2025-01-31T150752_274_jpeg.rf.c44e994fe209752e1f3a1158695e895d.jpg,1
1,0,Car-Dent-Repair-Cost-The-Price-Depends-on-the-Size-Location-and-Number-of-Dents-_jpg.rf.5f82517a4586346891afa0a1e5e65599.jpg,1
1,0,1000_F_243575534_sfNeMEBwJobpdMSkU2Pg4vAiOskH0Ddj_jpg.rf.26c43e11bf2126f2f0ed11f08961e639.jpg,1
0,0,images-2025-01-31T150750_617_jpeg.rf.7f41e7acbc01702b8c0de2b9c5d66275.jpg,1
1,0,images-2025-01-31T150751_182_jpeg.rf.1e2ac782cc63b11243219dc133e136b9.jpg,1
1,0,images-2025-01-31T150751_182_jpeg.rf.7eac205d911f7b7ba93217991334a7f7.jpg,1
1,0,car-scratch-1024x683_jpeg.rf.7ef1f4196c0e58f5ed14db7faa8c3d1f.jpg,1
1,0,images-2025-01-31T150750_109_jpeg.rf.09ce354851cbd1e7833c1ad88c72f9f3.jpg,0
1,0,car-scratch-repair-1024x356_jpg.rf.4feed058ed58d926a5c601c75f86e1bc.jpg,1
0,0,dent-scratch-car-door-accident-accident-car-repair-dent-scratch-car-door-244634869_jpg.rf.a49350297fdafcec72456ff319a7c175.jpg,1
1,0,images-2025-01-31T150750_109_jpeg.rf.81a7b3c0593600619ea6cccdf29c3a44.jpg,0
0,0,images-69-_jpeg.rf.7ec4cd3cff71f5bdaf25384bf02529e9.jpg,1
1,0,images-2025-01-31T150751_932_jpeg.rf.cca5c595c8154eb283d3ea5c0404d9d2.jpg,0
1,0,images-2025-01-31T150751_471_jpeg.rf.34d954f72b6d452976c28d2d37bc027d.jpg,0
1,0,images-2025-01-31T150751_136_jpeg.rf.0e91ab952424eaae07b01ef5a5af6113.jpg,0
0,1,car-dent-repair-and-paint-before-and-after-2GEFM38_jpg.rf.4a03051cb98abd6281f73589daa35209.jpg,0
1,0,door-red-car-damaged-in-a-deep-dent-accident-scra-2021-09-24-20-25-34-utc-1-1080x675_jpg.rf.a0e0a9cf74dc1ac587dab815177f236e.jpg,1
0,0,stock-photo-bumper-car-scratched-with-deep-damage-to-the-paint-dent-car-scratch-crashed-car-in-accident-2130422615_jpg.rf.7135f2a65857d2afdba01be2d97d77e9.jpg,1
0,0,images-2025-01-29T222650_448_jpeg.rf.ebc99c14f90824c0bc7e0c0ccaa2a776.jpg,1
1,0,images-2025-01-31T150752_185_jpeg.rf.5733452a9d4936c3450c3bf9484a7699.jpg,0
1,0,images-96-_jpeg.rf.bd1fc47dd56db440ab6195fcdc72fb3e.jpg,0
0,0,images-69-_jpeg.rf.617de9fb232e77f82b9b1f65b290e625.jpg,1
0,0,Best-Paint-Scratch-Remover-spray_jpg.rf.a129469be0d8f0cb7681d05b449f8fd0.jpg,1
1,0,images-2025-01-31T150751_636_jpeg.rf.df8a210394afc116256844706483646b.jpg,0
0,0,llfi6pwes9q91_jpg.rf.5ffcb941b80a730042e130cc3fed825e.jpg,1
1,0,images-2025-01-31T150751_155_jpeg.rf.d95be965dcabffa2a7f2a5c57379fdac.jpg,0
0,0,Car-Scratches_2-scaled-e1630974700194_jpg.rf.91bf350cd4a77f86ec7f82ff21402701.jpg,1
1,0,images-2025-01-31T150751_789_jpeg.rf.255a369e715751a8ae05ba1d8ebf0c3f.jpg,1
1,0,images-2025-01-29T155252_848_jpeg.rf.e36cd3b9302197192b15aae9029f9544.jpg,1
1,0,images-2025-01-31T150751_577_jpeg.rf.b34de307c9bc6dbec66cc787529006a2.jpg,0
0,1,images-2025-01-31T150751_724_jpeg.rf.829c427f1f368d7bc832103fbc153a5a.jpg,0
1,0,big-dent-on-car-F3XMC7_jpg.rf.99fb1874e908a78dd4f92d6e626d7d88.jpg,1
1,0,images-2025-01-31T150751_636_jpeg.rf.571b677cc65aa8eb7f4d04dbd2d36475.jpg,0
0,0,images-2025-01-29T155252_782_jpeg.rf.0d1386055a1db669c1521c715b73714c.jpg,1
0,0,images-78-_jpeg.rf.0a4b912d3e93e5a656ebd5c47d694664.jpg,1
1,0,images-2025-01-31T150751_217_jpeg.rf.6f7044ec3ae72bc7fc5b0db52402cb37.jpg,1
1,0,Dynamic-Dent-Oct-1_jpg.rf.c36e45f1bc1b76009d3b164ae9e6a909.jpg,1
0,0,download-9-_jpeg.rf.d74fc1b35a46634a39ddc96cf9fd0457.jpg,1
1,0,car-dent-remover-puller-handle-lifter-car-dent-puller-3-500x500_jpg.rf.6274f4280711d86e84c3801ee701d85f.jpg,0
1,0,images-2025-01-31T150751_136_jpeg.rf.64e65d9b93998eb6318ca79f85ef9699.jpg,0
1,0,images-2025-01-31T150750_504_jpeg.rf.8a349db54f276faa602e2de68602473e.jpg,0
0,0,download-14-_jpeg.rf.66d78e04da278da8106129f9905648f4.jpg,1
0,0,5j29ob9sxfra1_jpg.rf.adfb4bcddba5c7f58024931b21faf75c.jpg,1
0,0,images-85-_jpeg.rf.74c9deb4564677745654bab3fcd1f75f.jpg,1
0,0,images-2025-01-29T222650_382_jpeg.rf.e4032122b77dda3b825125c05d4a0247.jpg,1
0,0,scratched-car-door-and-fender-after-an-accident-close-up-car-body-damage-scratches-and-blow-in-the-side-of-the-gray-car-2C4WKXM_jpg.rf.3fa86ce3af7dd95304c56158ee7aaa9a.jpg,1
0,0,images-2025-01-29T222650_468_jpeg.rf.76caad71867ceb3191148c0834638740.jpg,1
1,0,images-2025-01-31T150751_674_jpeg.rf.f714157dc59a0459e54608d1794b0730.jpg,0
0,0,a-scratched-car-hood-deep-hood-scratch-picture-id1291982445_jpg.rf.9fbcae40bb972fb8bcc991d6833e3cff.jpg,1
1,0,images-84-_jpeg.rf.3773d28fc32b8d793b406bb6a6667a6f.jpg,0
1,0,car-dent-after-traffic-accident-600nw-2300439731_jpg.rf.e602619c1c57227ec2117a5d0ab417d5.jpg,0
0,0,download-15-_jpeg.rf.5b39b9f2bf7bbb03addb64362fb885d0.jpg,1
0,0,Car-Scratch-Repair-Blog-1024x512_jpg.rf.8867ae026e5aa5a0f674911b12eb5ed7.jpg,1
1,0,images-2025-01-29T155252_848_jpeg.rf.f9b180107a8c7f59191b66803f724410.jpg,1
1,0,images-2025-01-31T150751_390_jpeg.rf.91fb6c8afd4bb7ff2b59d4e8d25d5fbd.jpg,0
1,0,dents-on-the-car-2022-01-31-06-17-20-utc-1_jpg.rf.79db0ef52691c0407ef63679b3126b6e.jpg,1
1,0,images-2025-01-31T150751_979_jpeg.rf.58a2bb91e139581fbb8a1759e519879f.jpg,0
1,0,images-2025-01-31T150751_561_jpeg.rf.62fd99e7bc1cc5c905376eee26da780f.jpg,0
0,0,llfi6pwes9q91_jpg.rf.a63805c6adcbaf9f0e9c0300facc7104.jpg,1
1,0,images-2025-01-31T150750_068_jpeg.rf.b06e095ba24ab8ddb8448847a95ec958.jpg,0
0,0,1mismu4dqbo21_jpg.rf.895128a3176b52afb58e14b9be48cdcc.jpg,1
1,0,images-2025-01-31T150751_016_jpeg.rf.949d216e72778fb19669103640b3ee52.jpg,0
1,0,images-2025-01-31T150750_348_jpeg.rf.91ca553a491213935540025952f6999a.jpg,0
1,0,car-scratch-1024x683_jpeg.rf.13a18990b586365c09c08939e514b65a.jpg,1
1,0,images-2025-01-31T150750_833_jpeg.rf.7a31ae8fc8ca9ca10788e4b2e7bb88cc.jpg,0
1,0,images-2025-01-31T150751_608_jpeg.rf.a4a85e63fcef6894967e34e7c8d5af5d.jpg,0
0,0,images-2025-01-29T155253_686_jpeg.rf.19e2bb7da67149cda6dbdc4e3315000d.jpg,1
1,0,images-2025-01-31T150751_035_jpeg.rf.827ad6230bc6d7a8b3c0ed48cc4d2f76.jpg,0
0,0,images-2025-01-29T222650_448_jpeg.rf.c2a510db48d1e3810017fb2ec5a59459.jpg,1
0,0,36983147-scratched-car-paint-with-door_jpg.rf.7216a67b69995318c9dce08b7e162b78.jpg,1
1,0,images-2025-01-31T150752_728_jpeg.rf.1b1fd938119acf9b0a9276126d15c832.jpg,0
0,0,Untitled-design-2023-05-09T161540_828-1_png.rf.22e2f85d359ee25c55a37eb2ffa771cc.jpg,1
0,0,36983147-scratched-car-paint-with-door_jpg.rf.725aa3eac473dfecf5d282e1c0785e32.jpg,1
0,0,images-2025-01-29T222650_333_jpeg.rf.acec65d3c2b535117f71d5366fecab1a.jpg,1
1,0,images-2025-01-31T150751_561_jpeg.rf.835011bcb6880a897549a742a1c0dad4.jpg,0
0,0,blue-car-dent-in-a-door-in-the-street-after-a-broken-accident-scratched-car-body-dented-2RCKR67_jpg.rf.442146a912b4bdb6a5123bda93696826.jpg,1
0,0,download-7-_jpeg.rf.ed889f2c81892ac2491855be69a794f2.jpg,1
1,0,images-2025-01-31T150751_168_jpeg.rf.6db783c29ca74b2ab1b5f4887b9b8746.jpg,0
1,0,images-2025-01-31T150751_217_jpeg.rf.0d587b301c3efe211ea4f67dd640d4a7.jpg,1
1,0,images-81-_jpeg.rf.29445097a037d5a4e89641243443458c.jpg,1
0,0,images-2025-01-29T222649_466_jpeg.rf.608718451d0473cbe22262676327f076.jpg,1
1,0,images-2025-01-31T150750_406_jpeg.rf.43ff0c1c110fbd52f5cb6469a41ed617.jpg,0
0,0,21-min-1-_jpg.rf.7c0cefe3d740bde330aed4005118faf5.jpg,1
1,0,images-2025-01-31T150749_738_jpeg.rf.c788ff70ed102bde6b263e8b5fc270f0.jpg,0
0,0,images-2025-01-31T150752_018_jpeg.rf.cfed0674232830c6af240f65804a2714.jpg,1
0,0,black-bumper-car-scratched-with-deep-damage-to-the-paint-photo_jpg.rf.1e75c700dcef01924014394fca2b9264.jpg,1
0,0,Untitled-design-2023-05-09T161540_828-1_png.rf.e0a10b41917ca162ed0165d57c0742a4.jpg,1
1,0,stock-photo-car-dent-after-traffic-accident-or-crash-deformity-lesion-on-the-rear-door-of-grey-vehicle-with-2300439731_jpg.rf.57aae71f32f40f84921ad30e32483f04.jpg,0
0,0,images-85-_jpeg.rf.8a805fd8b539fd97655a535113a50ecb.jpg,1
0,0,images-2025-01-31T150752_223_jpeg.rf.e8159bb3d2f5d636f18d280db8544b44.jpg,1
1,0,images-2025-01-31T150751_883_jpeg.rf.e9404925815e2cd1409c172cff875caa.jpg,1
1,0,dent-repair-3_jpg.rf.b70d9f382bafdedc07546ae7a549379b.jpg,1
0,0,car-door-detail-scratches-paint-193248333_jpg.rf.0e6d701db6bfbead2899025323797e7e.jpg,1
1,0,download-17-_jpeg.rf.9bfafaee0efce896d2094fc02d12f50b.jpg,0
0,1,images-63-_jpeg.rf.ec8125819a90ab49d07398de3bfd0754.jpg,0
0,0,Car-Scratch-Repair-Blog-1024x512_jpg.rf.f02e4deac2e326bb3e467546776fc124.jpg,1
0,0,images-2025-01-29T155252_782_jpeg.rf.ff69c1237cc9adf8178b9d8350772329.jpg,1
0,0,images-2025-01-29T222650_382_jpeg.rf.e0b9bd07c347c84a422105a1adc44fb6.jpg,1
1,0,403499225_jpg.rf.cc8ddf4930d741cc46fb937245b01602.jpg,1
0,1,silver-car-has-noticeable-scratch-its-door-area-making-stand-out-parking-lot-other-vehicles-nearby-329943232_jpg.rf.37a6b78734272a0b6b2dbfd15007575a.jpg,0
0,0,images-2025-01-29T155252_815_jpeg.rf.1b5546cf561dad60de4601f34be901c3.jpg,1
1,0,images-66-_jpeg.rf.7df717be7d24dd7b8c821bb8d5cf7d9d.jpg,0
1,0,images-43-_jpeg.rf.aa6288b247a74ad2703af9879ad4fb10.jpg,1
0,0,images-93-_jpeg.rf.93858dfcc3b609b30cb054f8d7475147.jpg,1
0,0,car-scratch-repair-costs_png.rf.9608fc5a4d52fe7d47268bd8e02dda80.jpg,1
0,1,car-dent-repair-and-paint-before-and-after-2GEFM38_jpg.rf.919433f8c0802bf5ad4c978f238b3fa5.jpg,0
1,0,car-dent-repair-paintless-anjananagar-bangalore-car-painting-services-3jxpdsc_jpg.rf.4b5226c081c1ff80b0af5c61ab35eb49.jpg,0
0,0,21-min-1-_jpg.rf.f83723ca367f4124237862b50eaf4540.jpg,1
1,0,car-dents_jpg.rf.a0be5bb3e04015f907c4554ca5f42e02.jpg,1
0,0,images-86-_jpeg.rf.aeac7019ff6ee5ecd9413f7a3ba747ad.jpg,1
0,0,images-75-_jpeg.rf.eacf7809fcd1080b31320bf04bfd4332.jpg,1
0,0,images-2025-01-29T155252_832_jpeg.rf.7a6665b064b0091ec2399a83c0b40ca0.jpg,1
1,0,7034d9d9faf34c0287604574b23309c6-copy-_jpeg.rf.268fcfbdb06ca401a845c8f81421c14d.jpg,0
1,0,images-2025-01-31T150752_063_jpeg.rf.becc21280e834400619e1fc65c5dc4f8.jpg,0
0,0,back-of-car-has-scratches-photo_jpg.rf.4af9a3ea9148025d60d4574729df583f.jpg,1
1,0,car-dent-repair-before-and-after_jpg.rf.78431d4ecf34eedc45fa63be52aca2ba.jpg,0
0,0,download-13-_jpeg.rf.44d2618af6f99693c1496b3dc4efcd76.jpg,1
1,0,download-16-_jpeg.rf.f268d6feb9e1d1033ca2a1b1ebe9f7e5.jpg,0
0,0,Audi-Scratched-1024x1024_jpg.rf.6f034588172bbbc09cc01259838e36a3.jpg,1
